design_id,emotion,buyer_identity,design_style,composition,color_count,text_present,source
2278,proud,guitarist,Line Art,centered stack,4,True,generation_birth
2279,chill,classical musician,distressed,centered stack,4,True,generation_birth
2280,proud,drummer,distressed,centered stack,4,True,generation_birth
2281,nostalgic,Metalhead,bold graphic,centered stack,6,True,generation_birth
2282,proud,metalhead,distressed,scattered,4,False,generation_birth
2283,FUNNY,SAXOPHONIST,vintage,badge,3,True,generation_birth
2284,NOSTALGIC,saxophonist,bold graphic,scattered,2,True,generation_birth
2285,funny,metalhead,line art,badge,3,True,generation_birth
2286,proud,COUNTRY FAN,VINTAGE,badge,6,False,generation_birth
2287,nostalgic,producer,WATERCOLOR,badge,3,True,generation_birth
2288,funny,drummer,retro,scattered,5,True,generation_birth
2289,REBELLIOUS,metalhead,retro,centered stack,4,False,generation_birth
2290,proud,METALHEAD,distressed,centered stack,1,True,generation_birth
2291,funny,drummer,line art,centered stack,3,True,generation_birth
2292,chill,producer,vintage,badge,1,True,generation_birth
2293,funny,Metalhead,Vintage,scattered,3,True,generation_birth
2294,rebellious,PRODUCER,watercolor,badge,6,False,generation_birth
2295,proud,drummer,BOLD GRAPHIC,badge,3,False,generation_birth
2296,chill,vinyl collector,watercolor,badge,2,False,generation_birth
2297,proud,drummer,distressed,centered stack,2,True,generation_birth
2298,proud,drummer,watercolor,scattered,3,True,generation_birth
2299,rebellious,Classical Musician,DISTRESSED,centered stack,4,True,generation_birth
2300,proud,producer,retro,badge,4,True,generation_birth
2301,nostalgic,SAXOPHONIST,retro,scattered,3,True,generation_birth
2302,PROUD,guitarist,bold graphic,full bleed,5,True,generation_birth
2303,rebellious,metalhead,line art,centered stack,5,True,generation_birth
2304,funny,SAXOPHONIST,bold graphic,full bleed,3,True,generation_birth
2305,chill,SAXOPHONIST,watercolor,badge,3,True,generation_birth
2306,Rebellious,guitarist,distressed,full bleed,2,True,generation_birth
2307,rebellious,saxophonist,watercolor,scattered,2,True,generation_birth
2308,REBELLIOUS,Drummer,bold graphic,scattered,5,True,generation_birth
2309,chill,saxophonist,Retro,full bleed,2,True,generation_birth
2310,CHILL,classical musician,vintage,badge,2,True,generation_birth
2311,Chill,producer,distressed,full bleed,3,True,generation_birth
2312,funny,Classical Musician,watercolor,badge,6,True,generation_birth
2313,chill,vinyl collector,bold graphic,full bleed,5,False,generation_birth
2314,rebellious,Producer,vintage,full bleed,5,False,generation_birth
2315,REBELLIOUS,guitarist,retro,badge,3,False,generation_birth
2316,REBELLIOUS,guitarist,Line Art,centered stack,2,True,generation_birth
2317,rebellious,country fan,bold graphic,centered stack,3,True,generation_birth
2318,Chill,DRUMMER,vintage,full bleed,5,True,generation_birth
2319,rebellious,saxophonist,distressed,centered stack,3,True,generation_birth
2320,proud,producer,vintage,centered stack,2,True,generation_birth
2321,nostalgic,Producer,watercolor,full bleed,2,True,generation_birth
2322,Funny,guitarist,WATERCOLOR,badge,2,True,generation_birth
2323,rebellious,Producer,watercolor,full bleed,4,True,generation_birth
2324,chill,guitarist,BOLD GRAPHIC,full bleed,3,False,generation_birth
2325,nostalgic,producer,LINE ART,full bleed,2,False,generation_birth
2326,funny,country fan,line art,full bleed,3,False,generation_birth
2327,Rebellious,classical musician,retro,scattered,2,True,generation_birth
2328,rebellious,DRUMMER,watercolor,badge,4,True,generation_birth
2329,rebellious,country fan,Line Art,badge,6,True,generation_birth
2330,nostalgic,saxophonist,watercolor,centered stack,2,True,generation_birth
2331,proud,SAXOPHONIST,vintage,full bleed,3,True,generation_birth
2332,rebellious,saxophonist,LINE ART,badge,3,True,generation_birth
2333,nostalgic,classical musician,RETRO,badge,6,False,generation_birth
2334,funny,Drummer,line art,centered stack,6,False,generation_birth
2335,FUNNY,CLASSICAL MUSICIAN,Line Art,scattered,4,True,generation_birth
2336,nostalgic,metalhead,distressed,full bleed,4,False,generation_birth
2337,Proud,metalhead,Distressed,scattered,5,True,generation_birth
2338,chill,vinyl collector,distressed,centered stack,1,False,generation_birth
2339,chill,Producer,distressed,scattered,3,False,generation_birth
2340,proud,guitarist,retro,centered stack,4,True,generation_birth
2341,proud,SAXOPHONIST,line art,full bleed,3,True,generation_birth
2342,REBELLIOUS,country fan,RETRO,badge,6,False,generation_birth
2343,Chill,VINYL COLLECTOR,vintage,scattered,5,True,generation_birth
2344,chill,producer,line art,full bleed,4,True,generation_birth
2345,CHILL,Country Fan,bold_graphic,full bleed,4,False,generation_birth
2346,rebellious,Metalhead,bold graphic,centered stack,4,True,generation_birth
2347,rebellious,country fan,retro,full bleed,3,True,generation_birth
2348,rebellious,guitarist,watercolor,full bleed,1,True,generation_birth
2349,chill,metalhead,bold graphic,centered stack,4,False,generation_birth
2350,CHILL,country fan,line art,centered stack,6,True,generation_birth
2351,chill,country fan,distressed,badge,2,True,generation_birth
2352,proud,country fan,bold graphic,scattered,3,False,generation_birth
2353,proud,drummer,watercolor,centered stack,5,True,generation_birth
2354,funny,classical musician,Vintage,centered stack,3,True,generation_birth
2355,proud,saxophonist,line_art,full bleed,3,True,generation_birth
2356,nostalgic,metalhead,line art,scattered,2,False,generation_birth
2357,proud,vinyl collector,RETRO,full bleed,5,True,generation_birth
2358,proud,saxophonist,BOLD GRAPHIC,centered stack,3,True,generation_birth
2359,funny,vinyl collector,retro,scattered,5,True,generation_birth
2360,PROUD,Metalhead,BOLD GRAPHIC,full bleed,3,True,generation_birth
2361,funny,drummer,line art,full bleed,5,True,generation_birth
2362,Nostalgic,Vinyl Collector,watercolor,scattered,1,True,generation_birth
2363,nostalgic,classical musician,retro,centered stack,1,False,generation_birth
2364,proud,CLASSICAL MUSICIAN,Bold Graphic,full bleed,6,True,generation_birth
2365,chill,metalhead,WATERCOLOR,scattered,4,True,generation_birth
2366,chill,GUITARIST,BOLD GRAPHIC,badge,6,True,generation_birth
2367,rebellious,guitarist,vintage,scattered,3,True,generation_birth
2368,funny,classical musician,bold graphic,centered stack,4,False,generation_birth
2369,chill,Vinyl Collector,watercolor,full bleed,2,True,generation_birth
2370,Chill,saxophonist,Line Art,full bleed,4,True,generation_birth
2371,funny,metalhead,DISTRESSED,scattered,4,True,generation_birth
2372,CHILL,producer,bold_graphic,scattered,3,True,generation_birth
2373,funny,country_fan,bold graphic,badge,2,True,generation_birth
2374,Proud,saxophonist,watercolor,scattered,4,True,generation_birth
2375,NOSTALGIC,metalhead,distressed,full bleed,4,True,generation_birth
2376,CHILL,COUNTRY FAN,retro,badge,6,True,generation_birth
2377,REBELLIOUS,Drummer,bold graphic,badge,2,False,generation_birth
2378,proud,producer,BOLD GRAPHIC,full bleed,3,True,generation_birth
2379,REBELLIOUS,producer,bold graphic,centered stack,6,True,generation_birth
2380,funny,classical_musician,vintage,centered stack,4,True,generation_birth
2381,funny,VINYL COLLECTOR,vintage,badge,3,True,generation_birth
2382,REBELLIOUS,drummer,watercolor,badge,2,True,generation_birth
2383,nostalgic,CLASSICAL MUSICIAN,WATERCOLOR,centered stack,3,True,generation_birth
2384,CHILL,vinyl collector,vintage,badge,2,True,generation_birth
2385,proud,Producer,LINE ART,badge,5,False,generation_birth
2386,Proud,Saxophonist,bold graphic,centered stack,4,False,generation_birth
2387,Funny,COUNTRY FAN,watercolor,full bleed,1,True,generation_birth
2388,PROUD,vinyl collector,bold graphic,badge,2,False,generation_birth
2389,proud,drummer,distressed,scattered,5,True,generation_birth
2390,chill,VINYL COLLECTOR,WATERCOLOR,scattered,3,True,generation_birth
2391,rebellious,Country Fan,retro,badge,2,True,generation_birth
2392,chill,DRUMMER,line_art,scattered,3,True,generation_birth
2393,chill,classical musician,line art,badge,2,True,generation_birth
2394,proud,classical_musician,WATERCOLOR,badge,3,True,generation_birth
2395,Chill,PRODUCER,line art,full bleed,3,True,generation_birth
2396,FUNNY,guitarist,Bold Graphic,full bleed,3,True,generation_birth
2397,REBELLIOUS,vinyl collector,Watercolor,badge,4,True,generation_birth
2398,chill,Producer,DISTRESSED,scattered,5,False,generation_birth
2399,FUNNY,drummer,DISTRESSED,badge,4,True,generation_birth
2400,FUNNY,METALHEAD,vintage,badge,1,True,generation_birth
2401,Proud,Guitarist,RETRO,scattered,2,False,generation_birth
2402,Rebellious,guitarist,VINTAGE,full bleed,1,True,generation_birth
2403,rebellious,metalhead,retro,centered stack,2,True,generation_birth
2404,funny,country fan,watercolor,full bleed,3,False,generation_birth
2405,funny,drummer,bold_graphic,scattered,3,True,generation_birth
2406,rebellious,Country Fan,bold graphic,full bleed,3,True,generation_birth
2407,proud,saxophonist,distressed,scattered,4,True,generation_birth
2408,chill,producer,watercolor,scattered,5,True,generation_birth
2409,Proud,guitarist,BOLD GRAPHIC,badge,1,True,generation_birth
2410,nostalgic,producer,DISTRESSED,scattered,5,True,generation_birth
2411,funny,classical musician,Vintage,centered stack,1,True,generation_birth
2412,nostalgic,Metalhead,watercolor,centered stack,6,True,generation_birth
2413,proud,guitarist,distressed,scattered,5,True,generation_birth
2414,nostalgic,producer,vintage,scattered,3,False,generation_birth
2415,nostalgic,guitarist,retro,scattered,3,True,generation_birth
2416,Proud,metalhead,distressed,full bleed,2,True,generation_birth
2417,proud,DRUMMER,line_art,centered stack,3,False,generation_birth
2418,Funny,saxophonist,retro,centered stack,5,True,generation_birth
2419,Chill,Producer,bold graphic,full bleed,5,False,generation_birth
2420,rebellious,metalhead,vintage,centered stack,4,True,generation_birth
2421,nostalgic,country fan,watercolor,scattered,5,True,generation_birth
2422,Rebellious,guitarist,distressed,scattered,4,False,generation_birth
2423,proud,SAXOPHONIST,retro,centered stack,2,True,generation_birth
2424,proud,classical musician,line art,scattered,2,True,generation_birth
2425,funny,saxophonist,Line Art,badge,1,False,generation_birth
2426,chill,country fan,distressed,centered stack,5,False,generation_birth
2427,proud,saxophonist,Distressed,scattered,3,False,generation_birth
2428,PROUD,Drummer,watercolor,scattered,6,False,generation_birth
2429,proud,classical_musician,vintage,badge,2,True,generation_birth
2430,chill,vinyl collector,Line Art,scattered,3,False,generation_birth
2431,funny,guitarist,line art,full bleed,3,True,generation_birth
2432,funny,COUNTRY FAN,retro,centered stack,4,True,generation_birth
2433,NOSTALGIC,classical musician,bold graphic,scattered,4,True,generation_birth
2434,chill,saxophonist,retro,scattered,3,True,generation_birth
2435,proud,guitarist,VINTAGE,full bleed,6,True,generation_birth
2436,proud,country fan,WATERCOLOR,scattered,3,True,generation_birth
2437,Proud,classical musician,distressed,badge,2,True,generation_birth
2438,Rebellious,drummer,vintage,full bleed,4,True,generation_birth
2439,chill,guitarist,retro,scattered,4,True,generation_birth
2440,rebellious,classical musician,VINTAGE,centered stack,3,False,generation_birth
2441,nostalgic,country fan,distressed,full bleed,6,True,generation_birth
2442,proud,classical musician,distressed,scattered,3,True,generation_birth
2443,nostalgic,drummer,watercolor,centered stack,4,True,generation_birth
2444,nostalgic,country fan,watercolor,badge,5,True,generation_birth
2445,nostalgic,Classical Musician,line_art,full bleed,6,False,generation_birth
2446,nostalgic,country fan,watercolor,badge,3,False,generation_birth
2447,chill,VINYL COLLECTOR,distressed,centered stack,6,True,generation_birth
2448,nostalgic,drummer,retro,scattered,1,True,generation_birth
2449,funny,metalhead,retro,centered stack,3,True,generation_birth
2450,funny,guitarist,Distressed,full bleed,5,False,generation_birth
2451,chill,METALHEAD,retro,badge,3,True,generation_birth
2452,CHILL,producer,VINTAGE,full bleed,6,True,generation_birth
2453,chill,producer,Bold Graphic,scattered,5,True,generation_birth
2454,Funny,saxophonist,line_art,centered stack,2,True,generation_birth
2455,proud,producer,distressed,scattered,6,True,generation_birth
2456,proud,saxophonist,distressed,scattered,4,False,generation_birth
2457,rebellious,guitarist,line art,scattered,1,True,generation_birth
2458,rebellious,drummer,bold graphic,scattered,4,True,generation_birth
2459,NOSTALGIC,drummer,RETRO,full bleed,4,False,generation_birth
2460,funny,metalhead,line art,scattered,4,True,generation_birth
2461,proud,Vinyl Collector,bold graphic,full bleed,2,True,generation_birth
2462,funny,CLASSICAL MUSICIAN,BOLD GRAPHIC,full bleed,3,True,generation_birth
2463,Chill,VINYL COLLECTOR,distressed,centered stack,5,True,generation_birth
2464,Rebellious,CLASSICAL MUSICIAN,Retro,scattered,5,False,generation_birth
2465,funny,classical musician,Line Art,full bleed,3,True,generation_birth
2466,chill,vinyl collector,WATERCOLOR,scattered,4,True,generation_birth
2467,funny,metalhead,VINTAGE,scattered,4,False,generation_birth
2468,proud,COUNTRY FAN,watercolor,full bleed,3,True,generation_birth
2469,nostalgic,drummer,vintage,scattered,2,False,generation_birth
2470,chill,SAXOPHONIST,vintage,centered stack,5,True,generation_birth
2471,chill,saxophonist,bold graphic,scattered,1,False,generation_birth
2472,chill,guitarist,vintage,full bleed,4,False,generation_birth
2473,rebellious,classical musician,retro,scattered,4,False,generation_birth
2474,Nostalgic,metalhead,RETRO,full bleed,6,True,generation_birth
2475,nostalgic,saxophonist,line art,badge,1,True,generation_birth
2476,nostalgic,Drummer,Retro,centered stack,2,True,generation_birth
2477,chill,Guitarist,watercolor,scattered,3,False,generation_birth
2478,nostalgic,saxophonist,retro,centered stack,4,True,generation_birth
2479,FUNNY,metalhead,bold graphic,full bleed,5,False,generation_birth
2480,NOSTALGIC,classical musician,Watercolor,scattered,2,False,generation_birth
2481,rebellious,metalhead,retro,badge,5,False,generation_birth
2482,rebellious,country fan,DISTRESSED,badge,4,True,generation_birth
2483,chill,drummer,bold graphic,scattered,1,True,generation_birth
2484,Chill,country_fan,BOLD GRAPHIC,full bleed,6,True,generation_birth
2485,funny,vinyl collector,watercolor,scattered,3,False,generation_birth
2486,nostalgic,classical musician,watercolor,centered stack,2,True,generation_birth
2487,chill,saxophonist,bold graphic,badge,6,True,generation_birth
2488,chill,CLASSICAL MUSICIAN,bold_graphic,full bleed,2,True,generation_birth
2489,rebellious,producer,RETRO,badge,2,False,generation_birth
2490,chill,Vinyl Collector,line art,scattered,4,True,generation_birth
2491,rebellious,guitarist,vintage,scattered,5,True,generation_birth
2492,rebellious,COUNTRY FAN,distressed,scattered,4,True,generation_birth
2493,proud,Producer,bold graphic,scattered,5,True,generation_birth
2494,nostalgic,DRUMMER,watercolor,centered stack,6,True,generation_birth
2495,rebellious,country fan,bold graphic,badge,3,True,generation_birth
2496,rebellious,vinyl collector,vintage,full bleed,1,False,generation_birth
2497,Chill,Producer,retro,badge,4,True,generation_birth
2498,rebellious,metalhead,Vintage,centered stack,5,False,generation_birth
2499,REBELLIOUS,producer,WATERCOLOR,badge,3,False,generation_birth
2500,Funny,guitarist,Line Art,scattered,4,True,generation_birth
2501,rebellious,country fan,vintage,badge,6,True,generation_birth
2502,CHILL,producer,watercolor,badge,4,True,generation_birth
2503,funny,country fan,vintage,full bleed,3,False,generation_birth
2504,chill,vinyl collector,Retro,centered stack,5,True,generation_birth
2505,chill,classical musician,VINTAGE,centered stack,6,False,generation_birth
2506,Rebellious,PRODUCER,retro,full bleed,2,True,generation_birth
2507,Nostalgic,PRODUCER,distressed,full bleed,2,True,generation_birth
2508,rebellious,producer,LINE ART,badge,3,False,generation_birth
2509,chill,saxophonist,vintage,scattered,5,False,generation_birth
2510,NOSTALGIC,classical_musician,Vintage,centered stack,2,True,generation_birth
2511,rebellious,country_fan,bold graphic,centered stack,4,True,generation_birth
2512,Proud,saxophonist,bold graphic,badge,4,False,generation_birth
2513,rebellious,METALHEAD,Vintage,full bleed,3,False,generation_birth
2514,PROUD,producer,vintage,scattered,2,True,generation_birth
2515,PROUD,Saxophonist,bold graphic,badge,3,True,generation_birth
2516,nostalgic,drummer,Retro,scattered,3,True,generation_birth
2517,nostalgic,classical musician,distressed,full bleed,5,True,generation_birth
2518,chill,metalhead,bold graphic,scattered,3,True,generation_birth
2519,nostalgic,country fan,bold graphic,scattered,3,True,generation_birth
2520,rebellious,GUITARIST,vintage,centered stack,4,True,generation_birth
2521,rebellious,COUNTRY FAN,bold graphic,scattered,4,True,generation_birth
2522,CHILL,guitarist,line_art,centered stack,3,False,generation_birth
2523,proud,Guitarist,distressed,badge,5,False,generation_birth
2524,chill,producer,retro,full bleed,3,True,generation_birth
2525,nostalgic,saxophonist,vintage,centered stack,3,True,generation_birth
2526,chill,drummer,Bold Graphic,badge,4,False,generation_birth
2527,proud,drummer,Line Art,full bleed,5,True,generation_birth
2528,proud,classical musician,bold_graphic,scattered,2,True,generation_birth
2529,chill,guitarist,LINE ART,centered stack,4,True,generation_birth
2530,PROUD,classical musician,BOLD GRAPHIC,full bleed,2,True,generation_birth
2531,funny,metalhead,LINE ART,scattered,3,True,generation_birth
2532,rebellious,drummer,retro,full bleed,4,True,generation_birth
2533,rebellious,vinyl collector,vintage,full bleed,3,False,generation_birth
2534,funny,Classical Musician,VINTAGE,scattered,4,True,generation_birth
2535,rebellious,country fan,retro,centered stack,5,False,generation_birth
2536,funny,drummer,watercolor,full bleed,4,True,generation_birth
2537,Proud,metalhead,watercolor,badge,5,False,generation_birth
2538,nostalgic,metalhead,distressed,centered stack,4,True,generation_birth
2539,nostalgic,Vinyl Collector,retro,badge,5,False,generation_birth
2540,chill,metalhead,vintage,badge,5,False,generation_birth
2541,funny,CLASSICAL MUSICIAN,Distressed,full bleed,3,False,generation_birth
2542,chill,producer,line art,centered stack,3,True,generation_birth
2543,funny,saxophonist,watercolor,centered stack,3,True,generation_birth
2544,nostalgic,Vinyl Collector,LINE ART,badge,6,False,generation_birth
2545,funny,drummer,LINE ART,full bleed,4,False,generation_birth
2546,NOSTALGIC,GUITARIST,Retro,scattered,6,True,generation_birth
2547,nostalgic,metalhead,distressed,centered stack,6,False,generation_birth
2548,Rebellious,country fan,BOLD GRAPHIC,badge,5,True,generation_birth
2549,rebellious,producer,distressed,centered stack,4,False,generation_birth
2550,funny,classical musician,line art,full bleed,1,True,generation_birth
2551,rebellious,Drummer,distressed,badge,5,True,generation_birth
2552,proud,saxophonist,watercolor,full bleed,3,False,generation_birth
2553,Proud,Classical Musician,bold_graphic,centered stack,2,True,generation_birth
2554,REBELLIOUS,drummer,LINE ART,full bleed,3,True,generation_birth
2555,nostalgic,Guitarist,retro,scattered,3,True,generation_birth
2556,FUNNY,DRUMMER,watercolor,centered stack,5,True,generation_birth
2557,FUNNY,metalhead,LINE ART,badge,4,False,generation_birth
2558,Nostalgic,CLASSICAL MUSICIAN,bold graphic,full bleed,2,True,generation_birth
2559,chill,metalhead,Bold Graphic,full bleed,2,True,generation_birth
2560,nostalgic,drummer,line art,full bleed,5,False,generation_birth
2561,Proud,producer,distressed,centered stack,2,True,generation_birth
2562,nostalgic,metalhead,watercolor,centered stack,3,True,generation_birth
2563,rebellious,COUNTRY FAN,watercolor,scattered,2,True,generation_birth
2564,FUNNY,saxophonist,LINE ART,badge,2,False,generation_birth
2565,REBELLIOUS,classical musician,distressed,full bleed,3,False,generation_birth
2566,CHILL,COUNTRY FAN,Vintage,full bleed,2,True,generation_birth
2567,nostalgic,guitarist,vintage,scattered,2,False,generation_birth
2568,REBELLIOUS,DRUMMER,Distressed,scattered,2,False,generation_birth
2569,chill,country fan,vintage,centered stack,6,True,generation_birth
2570,proud,guitarist,retro,badge,2,True,generation_birth
2571,chill,classical_musician,LINE ART,scattered,4,False,generation_birth
2572,CHILL,saxophonist,Watercolor,scattered,6,True,generation_birth
2573,REBELLIOUS,vinyl collector,WATERCOLOR,centered stack,4,True,generation_birth
2574,funny,drummer,DISTRESSED,badge,2,False,generation_birth
2575,CHILL,drummer,line art,full bleed,3,True,generation_birth
2576,proud,saxophonist,bold graphic,full bleed,3,False,generation_birth
2577,REBELLIOUS,Classical Musician,DISTRESSED,badge,1,True,generation_birth
2578,rebellious,VINYL COLLECTOR,vintage,scattered,6,False,generation_birth
2579,REBELLIOUS,SAXOPHONIST,vintage,scattered,4,True,generation_birth
2580,Nostalgic,country_fan,Line Art,full bleed,4,True,generation_birth
2581,chill,saxophonist,line art,scattered,2,True,generation_birth
2582,CHILL,producer,WATERCOLOR,scattered,1,True,generation_birth
2583,PROUD,drummer,distressed,centered stack,3,False,generation_birth
2584,funny,drummer,bold graphic,badge,4,True,generation_birth
2585,rebellious,classical musician,watercolor,badge,3,False,generation_birth
2586,nostalgic,GUITARIST,line art,scattered,6,True,generation_birth
2587,proud,country fan,retro,centered stack,6,True,generation_birth
2588,NOSTALGIC,Producer,line art,full bleed,6,False,generation_birth
2589,rebellious,SAXOPHONIST,vintage,full bleed,1,False,generation_birth
2590,chill,producer,retro,full bleed,4,True,generation_birth
2591,funny,classical_musician,bold_graphic,badge,4,True,generation_birth
2592,nostalgic,Drummer,line art,centered stack,6,True,generation_birth
2593,rebellious,CLASSICAL MUSICIAN,retro,centered stack,4,True,generation_birth
2594,chill,Saxophonist,distressed,badge,2,True,generation_birth
2595,PROUD,COUNTRY FAN,vintage,centered stack,5,True,generation_birth
2596,nostalgic,guitarist,retro,full bleed,1,True,generation_birth
2597,proud,VINYL COLLECTOR,watercolor,full bleed,3,True,generation_birth
2598,rebellious,drummer,distressed,centered stack,2,False,generation_birth
2599,chill,saxophonist,watercolor,badge,5,True,generation_birth
2600,rebellious,drummer,bold graphic,full bleed,3,True,generation_birth
2601,FUNNY,producer,Retro,full bleed,3,True,generation_birth
2602,proud,classical musician,Bold Graphic,full bleed,2,True,generation_birth
2603,Funny,classical_musician,Retro,badge,5,True,generation_birth
2604,Funny,PRODUCER,retro,badge,2,False,generation_birth
2605,funny,CLASSICAL MUSICIAN,WATERCOLOR,scattered,2,True,generation_birth
2606,nostalgic,vinyl collector,retro,badge,4,False,generation_birth
2607,funny,country fan,Retro,scattered,3,True,generation_birth
2608,FUNNY,classical musician,bold graphic,centered stack,4,True,generation_birth
2609,rebellious,guitarist,vintage,full bleed,2,True,generation_birth
2610,chill,vinyl collector,Vintage,scattered,2,True,generation_birth
2611,rebellious,country fan,bold graphic,scattered,4,False,generation_birth
2612,chill,metalhead,watercolor,full bleed,4,False,generation_birth
2613,proud,saxophonist,bold graphic,full bleed,3,True,generation_birth
2614,funny,saxophonist,watercolor,centered stack,5,False,generation_birth
2615,REBELLIOUS,guitarist,DISTRESSED,full bleed,2,True,generation_birth
2616,chill,Producer,RETRO,badge,6,True,generation_birth
2617,proud,drummer,WATERCOLOR,scattered,1,True,generation_birth
2618,REBELLIOUS,country fan,distressed,centered stack,3,True,generation_birth
2619,chill,CLASSICAL MUSICIAN,line art,centered stack,4,True,generation_birth
2620,Nostalgic,GUITARIST,distressed,full bleed,2,True,generation_birth
2621,nostalgic,Saxophonist,VINTAGE,scattered,3,True,generation_birth
2622,nostalgic,metalhead,DISTRESSED,centered stack,5,True,generation_birth
2623,chill,saxophonist,vintage,badge,2,True,generation_birth
2624,funny,classical musician,retro,badge,3,True,generation_birth
2625,funny,drummer,BOLD GRAPHIC,badge,2,False,generation_birth
2626,rebellious,Drummer,bold_graphic,full bleed,4,True,generation_birth
2627,Proud,VINYL COLLECTOR,retro,centered stack,5,True,generation_birth
2628,proud,CLASSICAL MUSICIAN,VINTAGE,centered stack,4,True,generation_birth
2629,NOSTALGIC,saxophonist,DISTRESSED,centered stack,4,True,generation_birth
2630,proud,vinyl collector,RETRO,badge,4,False,generation_birth
2631,chill,producer,RETRO,scattered,6,True,generation_birth
2632,chill,country fan,line art,scattered,2,True,generation_birth
2633,funny,guitarist,distressed,centered stack,1,False,generation_birth
2634,REBELLIOUS,METALHEAD,Vintage,centered stack,4,False,generation_birth
2635,proud,saxophonist,distressed,full bleed,5,True,generation_birth
2636,funny,metalhead,Distressed,centered stack,5,True,generation_birth
2637,chill,vinyl collector,distressed,badge,2,True,generation_birth
2638,rebellious,SAXOPHONIST,Distressed,scattered,3,True,generation_birth
2639,rebellious,drummer,BOLD GRAPHIC,scattered,4,True,generation_birth
2640,proud,vinyl collector,VINTAGE,badge,1,False,generation_birth
2641,FUNNY,Saxophonist,vintage,full bleed,3,True,generation_birth
2642,Nostalgic,classical_musician,line art,badge,4,True,generation_birth
2643,FUNNY,drummer,distressed,full bleed,3,False,generation_birth
2644,funny,VINYL COLLECTOR,bold graphic,scattered,6,True,generation_birth
2645,chill,classical musician,Distressed,scattered,3,False,generation_birth
2646,chill,SAXOPHONIST,WATERCOLOR,scattered,3,True,generation_birth
2647,proud,CLASSICAL MUSICIAN,bold graphic,centered stack,6,True,generation_birth
2648,chill,classical musician,bold graphic,badge,3,True,generation_birth
2649,proud,metalhead,line art,centered stack,6,True,generation_birth
2650,proud,Guitarist,watercolor,badge,4,False,generation_birth
2651,rebellious,drummer,watercolor,scattered,2,True,generation_birth
2652,rebellious,saxophonist,retro,full bleed,6,True,generation_birth
2653,CHILL,producer,line art,scattered,4,True,generation_birth
2654,rebellious,country fan,watercolor,badge,2,False,generation_birth
2655,chill,PRODUCER,Retro,centered stack,3,True,generation_birth
2656,Rebellious,guitarist,line_art,full bleed,1,True,generation_birth
2657,proud,classical musician,watercolor,scattered,6,True,generation_birth
2658,chill,METALHEAD,Retro,scattered,3,True,generation_birth
2659,Chill,Producer,RETRO,badge,2,True,generation_birth
2660,proud,producer,vintage,scattered,3,True,generation_birth
2661,Proud,GUITARIST,retro,centered stack,4,True,generation_birth
2662,FUNNY,metalhead,distressed,full bleed,5,True,generation_birth
2663,Nostalgic,saxophonist,LINE ART,full bleed,4,True,generation_birth
2664,Chill,classical musician,distressed,centered stack,4,True,generation_birth
2665,Rebellious,metalhead,line art,badge,2,False,generation_birth
2666,chill,producer,Bold Graphic,scattered,3,True,generation_birth
2667,chill,METALHEAD,Watercolor,full bleed,2,True,generation_birth
2668,proud,producer,Retro,full bleed,1,True,generation_birth
2669,FUNNY,PRODUCER,distressed,centered stack,3,True,generation_birth
2670,funny,metalhead,bold graphic,full bleed,4,True,generation_birth
2671,chill,Guitarist,Line Art,scattered,3,True,generation_birth
2672,nostalgic,metalhead,VINTAGE,scattered,4,False,generation_birth
2673,chill,country fan,LINE ART,centered stack,4,True,generation_birth
2674,chill,producer,line art,scattered,6,True,generation_birth
2675,proud,country fan,bold graphic,scattered,4,True,generation_birth
2676,chill,Producer,Vintage,badge,6,False,generation_birth
2677,rebellious,Guitarist,BOLD GRAPHIC,scattered,3,True,generation_birth
2678,nostalgic,classical musician,RETRO,full bleed,1,True,generation_birth
2679,rebellious,producer,retro,badge,4,True,generation_birth
2680,funny,Guitarist,retro,centered stack,5,False,generation_birth
2681,proud,classical musician,bold_graphic,centered stack,2,False,generation_birth
2682,FUNNY,drummer,LINE ART,centered stack,3,False,generation_birth
2683,funny,producer,retro,badge,6,True,generation_birth
2684,chill,CLASSICAL MUSICIAN,Distressed,scattered,3,True,generation_birth
2685,rebellious,guitarist,vintage,scattered,3,True,generation_birth
2686,nostalgic,saxophonist,RETRO,scattered,2,True,generation_birth
2687,proud,drummer,watercolor,scattered,4,False,generation_birth
2688,proud,Metalhead,bold graphic,badge,6,True,generation_birth
2689,chill,country fan,distressed,badge,3,False,generation_birth
2690,proud,VINYL COLLECTOR,DISTRESSED,centered stack,2,True,generation_birth
2691,chill,producer,Vintage,centered stack,3,True,generation_birth
2692,rebellious,VINYL COLLECTOR,retro,badge,5,True,generation_birth
2693,Nostalgic,drummer,vintage,badge,5,True,generation_birth
2694,Nostalgic,producer,bold graphic,centered stack,6,True,generation_birth
2695,chill,Classical Musician,Line Art,full bleed,4,True,generation_birth
2696,nostalgic,classical_musician,bold graphic,scattered,4,True,generation_birth
2697,chill,guitarist,bold graphic,badge,2,True,generation_birth
2698,funny,saxophonist,RETRO,centered stack,2,True,generation_birth
2699,nostalgic,producer,retro,badge,3,True,generation_birth
2700,proud,classical musician,Retro,badge,3,False,generation_birth
2701,Rebellious,guitarist,Watercolor,badge,4,True,generation_birth
2702,Proud,Metalhead,Line Art,badge,5,True,generation_birth
2703,funny,GUITARIST,BOLD GRAPHIC,scattered,1,True,generation_birth
